ncei_id,location_name,ncei_magnitude,damage_order,mag_body_wave,published,damage_order_total,houses_damaged_total,houses_damaged_order_total,country,region_code,injuries,injuries_order,houses_destroyed,houses_destroyed_order,houses_damaged,houses_damaged_order,mag_moment,mag_surface_wave,injuries_total,injuries_order_total,houses_destroyed_total,houses_destroyed_order_total,deaths,deaths_order,damage_millions,deaths_total,deaths_order_total,damage_millions_total,intensity,usgs_id,time,latitude,longitude,depth,usgs_magnitude,place,sig,mmi,alert,magnitude,year,depth_category,region
10002,TAIWAN:  JENAI,6.3,2.0,6.1,True,2.0,,,TAIWAN,30,21.0,1.0,,,,,6.3,6.2,21.0,1.0,,,4.0,1.0,1.1,4.0,1.0,1.1,,usb000hbrt,2013-06-02 05:43:03.460000+00:00,23.789,121.141,17.0,6.2,"26 km SE of Puli, Taiwan",653,5.918,green,6.2,2013,shallow,TAIWAN:  JENAI
10005,INDONESIA:  BANDA ACEH,6.1,4.0,5.9,True,4.0,,,INDONESIA,60,2532.0,4.0,20401.0,4.0,,,6.1,6.2,2532.0,4.0,20401.0,4.0,48.0,1.0,113.0,48.0,1.0,113.0,,usb000i4re,2013-07-02 07:37:02.610000+00:00,4.645,96.665,13.0,6.1,"61 km S of Bireun, Indonesia",700,6.523,green,6.1,2013,shallow,INDONESIA:  BANDA ACEH
10018,"CHINA:   GANSU:  DINGXI, MIN",6.0,4.0,6.1,True,4.0,138000.0,4.0,CHINA,30,887.0,3.0,123000.0,4.0,138000.0,4.0,6.0,6.2,887.0,3.0,123000.0,4.0,95.0,2.0,466.0,95.0,2.0,466.0,,usb000ije3,2013-07-21 23:45:56.660000+00:00,34.512,104.262,8.0,5.9,"60 km W of Mawu, China",1016,7.288,orange,5.9,2013,shallow,MIN
10030,"GUATEMALA:  COATEPEQUE, QUETZALTENANGO",6.4,2.0,,True,2.0,,,GUATEMALA,100,52.0,2.0,3.0,1.0,,,6.4,,52.0,2.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,7.0,usb000jkmw,2013-09-07 00:13:29.570000+00:00,14.6056,-92.1207,66.0,6.4,"7 km ESE of Ignacio López Rayón, Mexico",832,5.831,yellow,6.4,2013,intermediate,QUETZALTENANGO
10031,CHINA:  YUNNAN PROVINCE:  BENZILAN,5.6,4.0,,True,4.0,55500.0,4.0,CHINA,30,24.0,1.0,600.0,3.0,55500.0,4.0,5.6,,24.0,1.0,600.0,3.0,5.0,1.0,155.0,5.0,1.0,155.0,,usb000je5n,2013-08-31 00:04:17.750000+00:00,28.2425,99.3502,8.0,5.6,"58 km NW of Shangri-La, China",650,6.4,yellow,5.6,2013,shallow,CHINA:  YUNNAN PROVINCE:  BENZILAN
10036,TEXAS:  WEST,2.1,4.0,2.1,True,4.0,,,USA,150,200.0,3.0,50.0,1.0,,,,,200.0,3.0,50.0,1.0,14.0,1.0,100.0,14.0,1.0,100.0,,us2013pdac,2013-04-18 00:50:38.560000+00:00,31.817,-97.088,0.0,2.1,"1 km NNE of West, Texas",109,,,2.1,2013,shallow,TEXAS:  WEST
10039,"PAKISTAN:  AWARAN, KECH",7.7,4.0,,True,4.0,14118.0,4.0,PAKISTAN,60,619.0,3.0,32638.0,4.0,14118.0,4.0,7.7,,619.0,3.0,32638.0,4.0,825.0,3.0,100.0,825.0,3.0,100.0,4.0,usb000jyiv,2013-09-24 11:29:47.970000+00:00,26.951,65.5009,15.0,7.7,"113 km NW of Bela, Pakistan",2015,8.188,red,7.7,2013,shallow,KECH
10048,"PHILIPPINES:  BOHOL, CEBU, SIQUIJOR IS",7.1,4.0,,True,4.0,,4.0,PHILIPPINES,170,976.0,3.0,,4.0,,4.0,7.1,,976.0,3.0,,4.0,222.0,3.0,51.8,222.0,3.0,51.8,9.0,usb000kdb4,2013-10-15 00:12:32.050000+00:00,9.8796,124.1167,19.04,7.1,"4 km SE of Sagbayan, Philippines",1096,8.16,orange,7.1,2013,shallow,SIQUIJOR IS
10050,INDONESIA:  BANDA ACEH,5.4,1.0,,True,1.0,160.0,3.0,INDONESIA,60,2.0,1.0,,,160.0,3.0,5.4,,2.0,1.0,,,1.0,1.0,,1.0,1.0,,5.0,usb000ki9y,2013-10-22 05:40:39.100000+00:00,5.1033,95.9709,9.75,5.4,"31 km S of Sigli, Indonesia",449,6.137,green,5.4,2013,shallow,INDONESIA:  BANDA ACEH
10056,IRAN:  BORAZJAN,5.8,2.0,,True,2.0,,1.0,IRAN,140,200.0,3.0,250.0,3.0,,1.0,5.8,,200.0,3.0,250.0,3.0,8.0,1.0,,8.0,1.0,,5.0,usb000l7nt,2013-11-28 13:51:34+00:00,29.32,51.31,8.0,5.8,"10 km ENE of Bor?zj?n, Iran",1006,6.986,orange,5.8,2013,shallow,IRAN:  BORAZJAN
10059,IRAN:  BASTAK,5.2,2.0,,True,2.0,,3.0,IRAN,140,30.0,1.0,,,,3.0,5.2,,30.0,1.0,,,1.0,1.0,2.0,1.0,1.0,2.0,,usc000lvhr,2014-01-02 03:13:54.570000+00:00,27.1502,54.4482,8.0,5.2,"65 km SSE of Ger?sh, Iran",416,6.214,green,5.2,2014,shallow,IRAN:  BASTAK
10079,"CHILE:  NORTHERN:  IQUIQUE, ALTO HOSPICIO",8.2,4.0,,True,4.0,2600.0,4.0,CHILE,160,,,,,2600.0,4.0,8.2,,,,,,7.0,1.0,100.0,7.0,1.0,100.0,8.0,usc000nzvd,2014-04-01 23:46:47.260000+00:00,-19.6097,-70.7691,25.0,8.2,"93 km NW of Iquique, Chile",1337,8.204,yellow,8.2,2014,shallow,ALTO HOSPICIO
10083,"NICARAGUA:  NAGAROTE, MANAGUA",6.1,2.0,,True,2.0,2210.0,4.0,NICARAGUA,100,250.0,3.0,168.0,3.0,2210.0,4.0,6.1,,250.0,3.0,168.0,3.0,2.0,1.0,3.0,2.0,1.0,3.0,6.0,usd0003cqx,2014-04-10 23:27:45.600000+00:00,12.4029,-86.3783,13.0,6.1,"16 km SW of Valle San Francisco, Nicaragua",578,6.473,green,6.1,2014,shallow,MANAGUA
10093,THAILAND:  CHIANG RAI,6.1,4.0,,True,4.0,,3.0,THAILAND,60,32.0,1.0,20.0,1.0,,3.0,6.1,,32.0,1.0,20.0,1.0,1.0,1.0,62.0,1.0,1.0,62.0,6.0,usb000qack,2014-05-05 11:08:43.420000+00:00,19.6557,99.6696,6.0,6.1,"32 km SSW of Chiang Rai, Thailand",629,7.652,green,6.1,2014,shallow,THAILAND:  CHIANG RAI
10094,PAKISTAN:  NAWABSHAH,4.5,1.0,4.5,True,1.0,,,PAKISTAN,60,70.0,2.0,,2.0,,,,,70.0,2.0,,2.0,2.0,1.0,,2.0,1.0,,,usb000qexd,2014-05-08 22:51:15.830000+00:00,26.3868,68.3579,14.73,4.5,"8 km SSE of Daur, Pakistan",312,4.817,,4.5,2014,shallow,PAKISTAN:  NAWABSHAH
10096,"GREECE, TURKEY",6.9,4.0,,True,4.0,,2.0,GREECE,130,310.0,3.0,,1.0,,2.0,6.9,,310.0,3.0,,1.0,3.0,1.0,450.0,3.0,1.0,4500.0,9.0,usb000r2hc,2014-05-24 09:25:02.440000+00:00,40.2893,25.3889,6.43,6.9,"21 km SSW of Kamariótissa, Greece",953,6.942,green,6.9,2014,shallow,TURKEY
10102,MEXICO; GUATEMALA:  SAN MARCOS,6.9,4.0,,True,4.0,50.0,1.0,MEXICO,150,274.0,3.0,,1.0,50.0,1.0,6.9,,274.0,3.0,,1.0,4.0,1.0,123.0,4.0,1.0,123.0,8.0,usc000rr6a,2014-07-07 11:23:54.780000+00:00,14.724,-92.4614,53.0,6.9,"4 km W of Puerto Madero, Mexico",1079,6.939,orange,6.9,2014,intermediate,MEXICO; GUATEMALA:  SAN MARCOS
10104,MEXICO:  OAXACA,6.3,2.0,,True,2.0,,2.0,MEXICO,150,1.0,1.0,,,,2.0,6.3,,1.0,1.0,,,1.0,1.0,,1.0,1.0,,7.0,usb000ry8m,2014-07-29 10:46:14.700000+00:00,17.6818,-95.6533,107.0,6.3,"2 km SE of Santa Teresa, Mexico",662,5.765,green,6.3,2014,intermediate,MEXICO:  OAXACA
10106,"CHINA:  YUNNAN:  LUDIAN:   LONGTOUSHAN, ZHAOTONG",6.2,4.0,,True,4.0,160400.0,4.0,CHINA,30,3143.0,4.0,25800.0,4.0,160400.0,4.0,6.2,,3143.0,4.0,25800.0,4.0,615.0,3.0,5000.0,615.0,3.0,5000.0,7.0,usb000rzmg,2014-08-03 08:30:13.570000+00:00,27.1891,103.4086,12.0,6.2,"33 km WSW of Zhaotong, China",2007,8.031,red,6.2,2014,shallow,ZHAOTONG
10109,SOUTH AFRICA:  ORKNEY,5.4,4.0,,True,4.0,1433.0,4.0,SOUTH AFRICA,10,17.0,1.0,13.0,1.0,1433.0,4.0,5.4,,17.0,1.0,13.0,1.0,1.0,1.0,40.0,1.0,1.0,40.0,7.0,usb000s0b3,2014-08-05 10:22:33.980000+00:00,-26.9899,26.7048,5.0,5.4,"3 km ESE of Orkney, South Africa",901,7.315,yellow,5.4,2014,shallow,SOUTH AFRICA:  ORKNEY
10110,"CALIFORNIA:  NAPA, VALLEJO",6.0,4.0,,True,4.0,1034.0,4.0,USA,150,257.0,3.0,160.0,3.0,1034.0,4.0,6.0,,257.0,3.0,160.0,3.0,1.0,1.0,700.0,1.0,1.0,700.0,8.0,nc72282711,2014-08-24 10:20:44.070000+00:00,38.2151667,-122.3123333,11.12,6.02,"The 2014 South Napa, California Earthquake",2760,8.197,red,6.02,2014,shallow,VALLEJO
10113,ECUADOR:  QUITO,5.1,1.0,5.1,True,1.0,89.0,2.0,ECUADOR,160,18.0,1.0,,,89.0,2.0,,,18.0,1.0,,,3.0,1.0,,3.0,1.0,,5.0,usb000s27f,2014-08-12 19:58:00.130000+00:00,-0.018,-78.3219,11.88,5.1,"20 km WSW of Cayambe, Ecuador",413,6.232,green,5.1,2014,shallow,ECUADOR:  QUITO
10116,CHINA:   YUNNAN PROVINCE:  YONGPING,6.1,4.0,,True,4.0,,,CHINA,30,323.0,3.0,,1.0,,,6.1,,323.0,3.0,,1.0,1.0,1.0,274.0,1.0,1.0,274.0,4.0,usb000sjim,2014-10-07 13:49:39.720000+00:00,23.3834,100.4702,8.51,6.1,"125 km SW of Jianshui, China",1003,7.291,orange,6.1,2014,shallow,CHINA:   YUNNAN PROVINCE:  YONGPING
10118,PERU:  PARURO PROVINCE,4.9,1.0,4.9,True,1.0,,3.0,PERU,160,6.0,1.0,106.0,3.0,,3.0,,,6.0,1.0,106.0,3.0,8.0,1.0,,8.0,1.0,,7.0,usb000sgt1,2014-09-28 02:35:22.190000+00:00,-13.8429,-71.6953,10.0,4.9,"11 km E of Colcha, Peru",370,5.375,,4.9,2014,shallow,PERU:  PARURO PROVINCE
10121,CHINA:  SICHUAN PROVINCE:  GARZE,5.9,4.0,,True,4.0,27400.0,4.0,CHINA,30,65.0,2.0,30.0,1.0,27400.0,4.0,5.9,,65.0,2.0,30.0,1.0,5.0,1.0,50.0,5.0,1.0,50.0,3.0,usb000syy0,2014-11-22 08:55:26.580000+00:00,30.3398,101.7374,9.0,5.9,"Western Sichuan, China",652,7.011,yellow,5.9,2014,shallow,CHINA:  SICHUAN PROVINCE:  GARZE
10128,CHINA:  YUNNAN PROVINCE:  YONGPING,5.6,2.0,,True,2.0,17000.0,4.0,CHINA,30,22.0,1.0,434.0,3.0,17000.0,4.0,5.6,,22.0,1.0,434.0,3.0,1.0,1.0,,1.0,1.0,,3.0,usc000t440,2014-12-05 18:43:46.290000+00:00,23.3363,100.4736,11.0,5.6,"129 km SW of Jianshui, China",650,6.73,yellow,5.6,2014,shallow,CHINA:  YUNNAN PROVINCE:  YONGPING
10132,CHINA:  ANHUI PROVINCE:  FUYANG,4.6,2.0,4.6,True,2.0,11079.0,4.0,CHINA,30,13.0,1.0,155.0,3.0,11079.0,4.0,,,13.0,1.0,155.0,3.0,2.0,1.0,,2.0,1.0,,,us10001mbl,2015-03-14 06:13:34.980000+00:00,33.1503,115.8002,10.0,4.6,"27 km N of Fuyang, China",326,5.377,,4.6,2015,shallow,CHINA:  ANHUI PROVINCE:  FUYANG
10134,NEPAL:   KATHMANDU; INDIA; CHINA; BANGLADESH,7.8,4.0,,True,4.0,256697.0,4.0,NEPAL,60,24000.0,4.0,498852.0,4.0,256697.0,4.0,7.8,,24000.0,4.0,498852.0,4.0,8957.0,4.0,6000.0,8957.0,4.0,6000.0,8.0,us20002926,2015-04-25 06:11:25.950000+00:00,28.2305,84.7314,8.22,7.8,"67 km NNE of Bharatpur, Nepal",2820,8.718,red,7.8,2015,shallow,NEPAL:   KATHMANDU; INDIA; CHINA; BANGLADESH
10136,TAIWAN:  TAIPEI,6.4,1.0,,True,1.0,19.0,1.0,TAIWAN,30,1.0,1.0,,,19.0,1.0,6.4,,1.0,1.0,,,1.0,1.0,,1.0,1.0,,5.0,us200027ps,2015-04-20 01:42:58.380000+00:00,24.2026,122.3158,29.0,6.4,"75 km WSW of Yonakuni, Japan",669,4.655,green,6.4,2015,shallow,TAIWAN:  TAIPEI
10141,NEPAL:   DOLAKHA,7.3,2.0,,True,2.0,,,NEPAL,60,2800.0,4.0,,2.0,,,7.3,,2800.0,4.0,,2.0,117.0,3.0,,117.0,3.0,,8.0,us20002ejl,2015-05-12 07:05:19.730000+00:00,27.8087,86.0655,15.0,7.3,Nepal,1564,7.495,orange,7.3,2015,shallow,NEPAL:   DOLAKHA
10145,PAKISTAN:  ABBOTTABAD,5.1,1.0,,True,1.0,,,PAKISTAN,60,1.0,1.0,3.0,1.0,,,5.1,,1.0,1.0,3.0,1.0,3.0,1.0,,3.0,1.0,,7.0,us20002zz3,2015-07-24 20:59:54.120000+00:00,33.8564,73.1926,17.03,5.1,"19 km WSW of Murree, Pakistan",453,5.576,,5.1,2015,shallow,PAKISTAN:  ABBOTTABAD
10149,INDONESIA:  PAPUA,7.0,1.0,,True,1.0,6.0,1.0,INDONESIA,170,,,1.0,1.0,6.0,1.0,7.0,,,,1.0,1.0,1.0,1.0,,1.0,1.0,,7.0,us200030kn,2015-07-27 21:41:21.710000+00:00,-2.6286,138.5277,48.0,7.0,"234 km W of Abepura, Indonesia",762,7.219,green,7.0,2015,intermediate,INDONESIA:  PAPUA
10151,"MALAYSIA:  SABAH:  LAHAD,DATU,KANAK",6.0,1.0,,True,1.0,23.0,1.0,MALAYSIA,170,,2.0,,,23.0,1.0,6.0,,,2.0,,,18.0,1.0,,18.0,1.0,,7.0,us20002m5s,2015-06-04 23:15:43.910000+00:00,5.9867,116.5409,10.0,6.0,"14 km WNW of Ranau, Malaysia",627,7.167,green,6.0,2015,shallow,KANAK
10152,CHINA:  S. XINJIANG:  HOTAN,6.4,3.0,,True,3.0,,,CHINA,40,263.0,3.0,3000.0,4.0,,,6.4,,263.0,3.0,3000.0,4.0,3.0,1.0,,3.0,1.0,,4.0,us10002n4w,2015-07-03 01:07:47.290000+00:00,37.4593,78.1542,20.0,6.4,"57 km WNW of Zangguy, China",651,7.122,yellow,6.4,2015,shallow,CHINA:  S. XINJIANG:  HOTAN
10156,CHILE:  CENTRAL,8.3,4.0,,True,4.0,10044.0,4.0,CHILE,160,14.0,1.0,2305.0,4.0,10044.0,4.0,8.3,,14.0,1.0,2305.0,4.0,7.0,1.0,600.0,15.0,1.0,600.0,9.0,us20003k7a,2015-09-16 22:54:32.860000+00:00,-31.5729,-71.6744,22.44,8.3,"48 km W of Illapel, Chile",1960,8.189,orange,8.3,2015,shallow,CHILE:  CENTRAL
10159,AFGHANISTAN: HINDU KUSH,7.5,4.0,,True,4.0,79893.0,4.0,AFGHANISTAN,40,1770.0,4.0,29230.0,4.0,79893.0,4.0,7.5,,1770.0,4.0,29230.0,4.0,399.0,3.0,109.0,399.0,3.0,109.0,7.0,us10003re5,2015-10-26 09:09:42.560000+00:00,36.5244,70.3676,231.0,7.5,"Hindu Kush region, Afghanistan",1449,6.939,orange,7.5,2015,deep,AFGHANISTAN: HINDU KUSH
10160,ARGENTINA:  GALPON,5.8,1.0,,True,1.0,,,ARGENTINA,160,30.0,1.0,15.0,1.0,,,5.8,,30.0,1.0,15.0,1.0,2.0,1.0,,2.0,1.0,,7.0,us10003pc9,2015-10-17 11:33:08.950000+00:00,-25.4674,-64.4839,17.0,5.8,"19 km ESE of El Galpón, Argentina",537,6.458,green,5.8,2015,shallow,ARGENTINA:  GALPON
10161,VENEZUELA:  MERIDA,5.3,1.0,,True,1.0,83.0,2.0,VENEZUELA,160,,,33.0,1.0,83.0,2.0,5.3,,,,33.0,1.0,1.0,1.0,,1.0,1.0,,5.0,us10003vgf,2015-11-07 06:58:30.300000+00:00,8.4672,-71.3957,15.12,5.3,"19 km WSW of Ejido, Venezuela",444,5.912,green,5.3,2015,shallow,VENEZUELA:  MERIDA
10164,"GREECE:  LEFKADA, KEFALONIA, ITHACA",6.5,2.0,,True,2.0,,2.0,GREECE,130,8.0,1.0,1.0,1.0,,2.0,6.5,,8.0,1.0,1.0,1.0,2.0,1.0,,2.0,1.0,,7.0,us10003ywp,2015-11-17 07:10:07.300000+00:00,38.67,20.6,11.0,6.5,"19 km SSW of Lefkáda, Greece",1018,7.348,orange,6.5,2015,shallow,ITHACA
10168,TAJIKISTAN,7.2,2.0,,True,2.0,793.0,3.0,TAJIKISTAN,40,,3.0,500.0,3.0,793.0,3.0,7.2,,,3.0,500.0,3.0,2.0,1.0,5.0,2.0,1.0,5.0,4.0,us100044k6,2015-12-07 07:50:05.950000+00:00,38.2107,72.7797,22.0,7.2,"104 km W of Murghob, Tajikistan",827,7.424,green,7.2,2015,shallow,TAJIKISTAN
10169,AFGHANISTAN; PAKISTAN,6.3,1.0,,True,1.0,,1.0,AFGHANISTAN,40,97.0,2.0,,1.0,,1.0,6.3,,97.0,2.0,,1.0,4.0,1.0,,4.0,1.0,,6.0,us100049i1,2015-12-25 19:14:47.190000+00:00,36.4935,71.1263,206.0,6.3,"42 km WSW of Ashk?sham, Afghanistan",820,3.915,green,6.3,2015,deep,AFGHANISTAN; PAKISTAN
10170,INDIA:  IMPAHL,6.7,4.0,,True,4.0,,2.0,INDIA,60,100.0,2.0,,,,2.0,6.7,,100.0,2.0,,,13.0,1.0,75.0,13.0,1.0,75.0,8.0,us10004b2n,2016-01-03 23:05:22.270000+00:00,24.8036,93.6505,55.0,6.7,"29 km W of Imph?l, India",1506,6.926,orange,6.7,2016,intermediate,INDIA:  IMPAHL
10171,"INDONESIA: MALUKU:  BURU, AMBALAU ISLAND",5.6,1.0,,True,1.0,230.0,3.0,INDONESIA,170,22.0,1.0,,,230.0,3.0,5.6,,22.0,1.0,,,1.0,1.0,,1.0,1.0,,3.0,us10004f44,2016-01-16 23:22:29.040000+00:00,-3.8727,127.2292,4.11,5.6,"107 km W of Ambon, Indonesia",482,6.823,green,5.6,2016,shallow,AMBALAU ISLAND
10173,MOROCCO:  MELILLA,6.3,1.0,,True,1.0,,1.0,MOROCCO,15,26.0,1.0,,1.0,,1.0,6.3,,26.0,1.0,,1.0,1.0,1.0,,1.0,1.0,,6.0,us10004gy9,2016-01-25 04:22:02.730000+00:00,35.6493,-3.6818,12.0,6.3,"49 km NNE of Al Hoceïma, Morocco",687,5.551,green,6.3,2016,shallow,MOROCCO:  MELILLA
10174,TAIWAN:  TAINAN,6.4,4.0,,True,4.0,,1.0,TAIWAN,30,525.0,3.0,,1.0,,1.0,6.4,,525.0,3.0,,1.0,117.0,3.0,700.0,117.0,3.0,700.0,8.0,us20004y6h,2016-02-05 19:57:27.380000+00:00,22.9375,120.6014,23.0,6.4,"25 km SE of Yujing, Taiwan",764,6.811,yellow,6.4,2016,shallow,TAIWAN:  TAINAN
10176,"ECUADOR:  NEAR WEST COAST: MANABI, ESMERALDAS",7.8,4.0,,True,4.0,29672.0,4.0,ECUADOR,160,6274.0,4.0,6998.0,4.0,29672.0,4.0,7.8,,6274.0,4.0,6998.0,4.0,663.0,3.0,3300.0,663.0,3.0,3300.0,9.0,us20005j32,2016-04-16 23:58:36.980000+00:00,0.3819,-79.9218,20.59,7.8,"27 km SSE of Muisne, Ecuador",1167,8.51,orange,7.8,2016,shallow,ESMERALDAS
10177,"JAPAN:  KUMAMOTO, OITA",7.0,4.0,,True,4.0,163500.0,4.0,JAPAN,30,2809.0,4.0,43386.0,4.0,163500.0,4.0,7.0,,2809.0,4.0,43386.0,4.0,273.0,3.0,20000.0,273.0,3.0,20000.0,9.0,us20005iis,2016-04-15 16:25:06.220000+00:00,32.7906,130.7543,10.0,7.0,"6 km ESE of Kumamoto, Japan",2095,8.717,red,7.0,2016,shallow,OITA
10181,ECUADOR:  MANABI PROVINCE,6.9,1.0,,True,1.0,32.0,1.0,ECUADOR,160,162.0,3.0,,1.0,32.0,1.0,6.9,,162.0,3.0,,1.0,1.0,1.0,,1.0,1.0,,8.0,us10005i9n,2016-05-18 16:46:43.860000+00:00,0.4947,-79.616,29.95,6.9,"24 km NW of Rosa Zarate, Ecuador",780,6.922,green,6.9,2016,shallow,ECUADOR:  MANABI PROVINCE
10186,AFGHANISTAN:  KHYBER PAKHTUNKHWA,6.6,1.0,,True,1.0,20.0,1.0,AFGHANISTAN,40,5.0,1.0,,,20.0,1.0,6.6,,5.0,1.0,,,6.0,1.0,,6.0,1.0,,6.0,us20005gsg,2016-04-10 10:28:58.720000+00:00,36.4725,71.1311,212.0,6.6,"42 km WSW of Ashk?sham, Afghanistan",738,4.363,green,6.6,2016,deep,AFGHANISTAN:  KHYBER PAKHTUNKHWA
10191,PERU:  AREQUIPA,5.5,2.0,,True,2.0,671.0,3.0,PERU,160,68.0,2.0,605.0,3.0,671.0,3.0,5.5,,68.0,2.0,605.0,3.0,9.0,1.0,,9.0,1.0,,7.0,us10006du3,2016-08-15 02:59:00.840000+00:00,-15.6542,-72.0092,20.0,5.5,"11 km SW of Tapay, Peru",480,5.868,green,5.5,2016,shallow,PERU:  AREQUIPA
10193,EL SALVADOR:  GULF OF FONSECA,7.3,1.0,,True,1.0,41.0,1.0,EL SALVADOR,100,,,5.0,1.0,41.0,1.0,7.3,,,,5.0,1.0,1.0,1.0,,1.0,1.0,,8.0,usb000slwn,2014-10-14 03:51:34.460000+00:00,12.5262,-88.1225,40.0,7.3,"74 km S of Intipucá, El Salvador",983,6.312,yellow,7.3,2014,intermediate,EL SALVADOR:  GULF OF FONSECA
10194,"ITALY:  ACCUMOLI, ARQUATA, AMATRICE",6.2,4.0,,True,4.0,,2.0,ITALY,130,368.0,3.0,,3.0,,2.0,6.2,,368.0,3.0,,3.0,299.0,3.0,5000.0,299.0,3.0,5000.0,9.0,us10006g7d,2016-08-24 01:36:32.870000+00:00,42.723,13.1877,4.44,6.2,"5 km WNW of Accumoli, Italy",2679,7.373,red,6.2,2016,shallow,AMATRICE
10195,MYANMAR (BURMA): CHAUK,6.8,3.0,,True,3.0,230.0,2.0,MYANMAR (BURMA),60,20.0,1.0,,,230.0,3.0,6.8,,20.0,1.0,,,4.0,1.0,10.0,4.0,1.0,10.0,5.0,us10006gbf,2016-08-24 10:34:54.580000+00:00,20.9228,94.569,82.0,6.8,"26 km W of Chauk, Myanmar",903,6.429,yellow,6.8,2016,intermediate,MYANMAR (BURMA): CHAUK
10197,TANZANIA:  LAKE VICTORIA;  UGANDA: RAKAI,5.9,4.0,,True,4.0,6281.0,4.0,TANZANIA,10,252.0,3.0,1172.0,4.0,6281.0,4.0,5.9,,252.0,3.0,1172.0,4.0,23.0,1.0,458.0,23.0,1.0,458.0,5.0,us10006nkx,2016-09-10 12:27:33.410000+00:00,-1.0355,31.6181,40.0,5.9,"27 km ENE of Nsunga, Tanzania",625,5.778,green,5.9,2016,intermediate,TANZANIA:  LAKE VICTORIA;  UGANDA: RAKAI
10199,SOUTH KOREA:  GYEONGJU,5.4,3.0,,True,3.0,106.0,3.0,SOUTH KOREA,30,14.0,1.0,,,106.0,3.0,5.4,,14.0,1.0,,,1.0,1.0,21.0,1.0,1.0,21.0,8.0,us10006p1f,2016-09-12 11:32:55.770000+00:00,35.7808,129.2162,13.0,5.4,"6km S of Gyeongju, South Korea",1009,6.727,yellow,5.4,2016,shallow,SOUTH KOREA:  GYEONGJU
10201,"ITALY:  VISSO, USSITA",6.1,4.0,,True,4.0,1001.0,4.0,ITALY,130,,1.0,,,1001.0,4.0,6.1,,,1.0,,,1.0,1.0,,1.0,1.0,,9.0,us1000725y,2016-10-26 19:18:08.430000+00:00,42.9564,13.0666,10.0,6.1,"2 km NNW of Visso, Italy",2353,7.408,red,6.1,2016,shallow,USSITA
10202,ITALY: NORCIA,6.6,4.0,,True,4.0,,4.0,ITALY,130,20.0,1.0,,1.0,,4.0,6.6,,20.0,1.0,,1.0,2.0,1.0,200.0,2.0,1.0,200.0,9.0,us1000731j,2016-10-30 06:40:18.670000+00:00,42.8621,13.0961,8.0,6.6,"5 km ESE of Preci, Italy",2841,7.945,red,6.6,2016,shallow,ITALY: NORCIA
10206,NEW ZEALAND:  AMBERLEY,7.8,4.0,,True,4.0,,1.0,NEW ZEALAND,170,,2.0,,,,1.0,7.8,,,2.0,,1.0,2.0,1.0,3900.0,2.0,1.0,3900.0,9.0,us1000778i,2016-11-13 11:02:56.340000+00:00,-42.7373,173.054,15.11,7.8,"53 km NNE of Amberley, New Zealand",1550,8.539,orange,7.8,2016,shallow,NEW ZEALAND:  AMBERLEY
10215,INDONESIA:  SUMATRA:  ACEH:  PIDIE JAYA,6.5,4.0,,True,4.0,18752.0,4.0,INDONESIA,60,857.0,3.0,245.0,3.0,18752.0,4.0,6.5,,857.0,3.0,245.0,3.0,104.0,3.0,100.0,104.0,3.0,100.0,8.0,us10007ghm,2016-12-06 22:03:33.390000+00:00,5.2834,96.1678,13.0,6.5,"14 km WNW of Reuleuet, Indonesia",716,8.345,yellow,6.5,2016,shallow,INDONESIA:  SUMATRA:  ACEH:  PIDIE JAYA
10218,SOLOMON ISLANDS,7.8,1.0,,True,1.0,126.0,3.0,SOLOMON ISLANDS,170,,,191.0,3.0,126.0,3.0,7.8,,,,191.0,3.0,1.0,1.0,,1.0,1.0,,8.0,us20007z80,2016-12-08 17:38:46.280000+00:00,-10.6812,161.3273,40.0,7.8,"69 km WSW of Kirakira, Solomon Islands",961,7.622,green,7.8,2016,intermediate,SOLOMON ISLANDS
10221,ECUADOR:  ESMERALDAS,5.4,2.0,,True,2.0,70.0,2.0,ECUADOR,160,47.0,1.0,10.0,1.0,70.0,2.0,5.4,,47.0,1.0,10.0,1.0,3.0,1.0,,3.0,1.0,,6.0,us200082i5,2016-12-19 07:11:39.570000+00:00,0.8754,-79.7079,10.0,5.4,"11 km SSW of Esmeraldas, Ecuador",470,6.726,green,5.4,2016,shallow,ECUADOR:  ESMERALDAS
10226,INDIA:  AMBASA;  BANGLADESH,5.7,3.0,,True,3.0,5200.0,4.0,INDIA,60,,3.0,1492.0,4.0,5200.0,4.0,5.7,,,3.0,1492.0,4.0,3.0,1.0,,3.0,1.0,,6.0,us10007pfk,2017-01-03 09:09:02.080000+00:00,24.0151,92.0177,32.0,5.7,"18 km ENE of ?mb?sa, India",654,5.818,green,5.7,2017,intermediate,INDIA:  AMBASA;  BANGLADESH
10227,IRAN:  KHONJ,5.0,1.0,,True,1.0,,,IRAN,140,4.0,1.0,,,,,5.0,,4.0,1.0,,,4.0,1.0,,4.0,1.0,,,us10007rjn,2017-01-06 02:33:29.210000+00:00,28.1998,53.1071,10.0,5.0,"74 km NNE of Mohr, Iran",385,6.062,green,5.0,2017,shallow,IRAN:  KHONJ
